intensity0	intensity5	intensity6	intensity7
10	37.2	53.2	59.2
10	37.2	53.2	59.6
10	37.6	53.2	60
10	37.6	53.6	60.4
10	37.6	53.6	60.8
10	37.6	54	61.6
10	37.6	54	62
10	38	54.4	62.4
10	38	54	62.8
10	38	54	63.2
10	37.6	53.6	63.2
10	37.6	53.6	63.2
10	37.6	53.2	63.2
10	37.2	52.8	63.6
10	36.8	52.8	63.6
10	36.8	52.4	63.6
10	36.4	51.6	63.6
10	36	51.2	63.6
9.6	35.6	50.8	63.6
9.6	35.2	50.4	63.6
9.6	34.8	50.4	63.6
9.6	34.4	50	63.6
9.6	34.4	49.2	63.6
9.6	34	48.8	63.6
9.6	33.2	48	63.2
9.6	32.8	47.6	63.6
9.6	32.4	47.2	63.6
9.6	32	46.8	63.6
9.6	31.6	46	63.6
9.6	31.2	45.2	63.2
9.6	30.4	44	62.8
9.6	30	43.2	62.4
9.6	29.2	42.4	62
9.6	28.8	41.6	62
9.6	28.4	41.2	61.6
9.2	28	40.8	61.6
9.2	27.2	39.6	61.2
9.2	26.8	38.4	60.4
8.8	26	37.6	60
9.2	25.6	36.8	59.6
9.2	25.2	36	59.2
9.2	24.8	35.6	59.2
9.2	24.4	34.8	58.8
9.2	24	34	58
9.2	23.6	32.8	57.2
9.2	23.2	32	56.4
9.2	22.8	31.2	55.2
8.8	22.4	30.4	54.4
8.8	21.6	29.6	53.2
8.8	21.2	28.8	52.4
8.8	20.8	28	51.6
8.8	20.4	27.6	50.8
8.8	20	26.8	49.6
8.8	20	26	48.4
8.8	19.6	25.6	47.2
8.8	19.2	24.8	46.4
8.8	18.8	24.4	45.2
8.8	18.4	24	44.4
8.8	18	23.2	43.2
8.8	17.6	22.8	42
8.8	17.6	22.4	40.8
8.8	17.6	22	40
8.8	17.2	21.6	38.8
8.8	16.8	21.2	37.6
8.4	16.4	20.4	36.4
8.4	16.4	20	35.2
8.4	16	19.2	34
8.4	15.6	18.8	32.8
8.4	15.2	18.4	31.6
8.4	15.2	18.4	30.4
8.4	15.2	18.4	29.6
8.4	15.2	18	28.8
8.4	15.2	17.6	28
8.4	15.2	17.6	27.6
8.4	15.2	17.6	26.8
8.4	15.2	17.6	26.4
8.4	15.2	17.6	26
8.4	15.2	17.6	25.6
8.4	15.2	17.6	25.2
8.8	15.2	17.6	24.8
8.4	15.2	17.6	24
8.4	15.2	17.6	23.6
8.4	15.2	17.6	23.2
8.4	15.2	17.6	22.8
8.4	15.2	17.6	22.4
8.4	15.2	17.6	22
8.4	15.2	17.6	21.6
8.4	15.2	17.6	21.2
8.4	15.2	17.6	20.8
8.8	15.6	17.6	20.4
8.8	15.6	17.6	20
8.8	15.6	17.6	20
8.8	15.6	17.6	20
8.8	15.6	18	20
8.8	16	18.4	20
8.8	16.4	18.8	20
8.8	16.4	18.8	19.6
8.8	16.8	19.2	19.2
8.8	17.2	20	19.2
8.8	17.2	20.8	19.2
8.8	17.6	21.2	19.2
8.8	18	22	19.2
8.8	18.4	22.8	19.2
9.2	19.2	24	19.2
9.2	20	25.2	19.2
9.2	20.8	26.4	19.6
9.2	21.6	27.6	19.6
9.2	22.8	29.2	20
9.2	24	30.8	20
9.6	25.2	32.8	20.4
9.6	26.8	35.2	20.8
10	28.8	38	21.6
10	30.8	41.2	22.4
10.4	33.2	44	23.2
10.4	35.6	46.8	24
10.8	38	49.2	25.2
10.8	40.8	52	26
11.2	43.6	54.4	27.6
11.6	46.4	56.4	28.8
12	49.2	58	30.8
12.4	51.6	59.6	32.8
12.8	54	60.4	34.8
13.2	55.6	60.8	37.2
14	56.8	60.8	40
14.4	57.6	60	42.8
14.8	58	59.2	45.6
15.6	57.6	57.6	48.4
16.4	57.2	55.6	51.2
17.6	56	53.2	54
18.8	54.4	51.2	56.4
20.4	52.8	48.8	58.8
22	50.8	46.4	60.4
23.6	48.8	44	62
26	46.8	42	62.8
28.8	44.4	40	63.2
32	42.8	38.4	63.2
35.6	40.8	36.8	62.8
39.6	39.2	35.6	62
43.6	37.6	34.4	60.4
47.6	36	33.2	58.4
51.6	34.8	32.4	56.4
55.2	34	31.6	54.4
58.4	33.2	31.2	52.4
60.8	32.4	30.8	50
62.4	31.6	30	47.6
63.2	30.8	29.6	45.2
63.2	30.4	29.2	42.8
62.8	30	28.8	40.8
61.6	29.6	28	38.8
60	29.2	27.6	37.2
57.2	28.8	27.2	35.6
54	29.2	27.2	34
50.4	29.6	27.2	32.8
45.6	30.8	27.6	31.6
42.8	31.6	28.4	30.8
40	33.2	29.2	30.8
37.2	35.2	30.4	30.4
34.4	38	32	30.4
31.2	40.8	34.4	30
28.8	43.6	36.8	29.6
26.4	46.4	39.6	29.2
24	49.2	42.4	28.8
22	51.2	45.6	28.4
20	52.8	48.4	28
18.4	53.6	50.8	27.6
16.8	53.6	52.8	27.2
15.6	52.8	54.4	26.8
14.4	51.2	55.2	26.8
13.6	49.2	55.2	26.8
12.8	47.6	55.2	27.2
12	45.6	54.4	28
11.6	43.2	53.2	29.2
11.2	40.4	51.2	30.4
11.2	37.6	48.4	32
10.8	34.8	45.2	34
10.4	32	41.6	36
10	29.2	38	38.8
9.6	26.8	34.8	41.6
9.6	24.4	32	45.6
9.6	22.8	30	49.2
9.6	21.6	28	52.4
9.6	20.8	26.4	55.2
9.6	19.6	24.8	57.2
9.6	18.8	23.2	58.4
9.2	17.6	22	58.8
9.2	17.2	20.8	58.4
9.2	16.8	20	57.2
9.2	16.4	19.2	55.6
9.2	16	18.8	53.2
9.2	15.6	18.4	50.8
9.2	15.6	18	47.6
9.2	15.6	17.6	44.8
9.2	15.6	17.6	41.2
9.2	15.6	17.6	38
9.2	15.6	18	34.8
9.2	16	18.4	32
9.2	16.4	19.2	29.6
9.2	17.2	20	27.6
9.2	17.6	21.2	26
9.2	18.8	23.2	24.4
9.2	20	25.2	23.2
9.6	21.6	28	22
9.6	23.6	31.2	21.2
9.6	26.4	35.2	20.4
10	29.6	39.2	20
10.4	33.6	43.2	19.6
10.4	37.6	46.4	19.2
10.8	41.2	48.8	19.6
11.2	43.6	50	19.6
11.6	45.6	50.4	20
12	47.2	50	20.4
13.2	48	49.2	21.6
14.4	48	47.6	23.2
16	47.2	46	25.6
18.4	46	44	28.4
21.2	44.4	42	32
24.8	42.4	40	35.6
31.2	39.6	37.2	41.6
35.2	38	35.6	44.4
40	36.4	34.4	47.6
44.8	34.8	32.8	50.4
48.8	33.2	31.6	52.4
51.6	31.6	30	53.2
53.2	30	28.8	53.6
53.2	28.8	27.6	52.8
52.4	28	26.4	51.6
50.4	27.2	25.6	49.6
47.6	27.2	25.2	47.2
44.4	27.6	25.2	44.4
40.8	29.2	26	41.6
37.2	31.6	27.2	39.2
34	34.4	29.2	36.8
30.8	37.6	32	35.2
27.6	41.2	35.6	33.6
24.8	44	39.2	32.4
22	46.4	42.8	31.2
19.6	47.6	46	30
17.6	48	48.4	28.8
15.6	47.2	50	28
14	45.6	50	27.2
12.8	43.2	49.2	26.4
12	40.4	47.6	25.6
11.2	37.2	45.2	25.2
10.8	34	42	25.2
10.4	30.8	38.8	26
10	28	35.6	27.2
9.6	25.2	32.4	28.8
9.2	22.8	29.6	31.6
9.2	20.8	26.8	34.8
9.2	19.2	24.4	38.8
8.8	18	22.4	42.4
8.8	16.8	20.8	46
8.8	16	19.2	48.4
8.8	15.6	18	50.4
8.8	14.8	17.2	51.2
8.8	14.8	16.8	51.2
8.4	14.4	16.8	50
8.4	14.8	17.2	48
8.4	14.8	17.2	45.2
8.4	15.2	17.6	42
8.4	16	18.8	38.8
8.4	16.8	20.4	35.6
8.4	18	22.8	32.4
8.8	20	26	29.2
8.8	23.2	30.4	26.8
9.2	27.2	35.2	24.4
9.6	31.6	39.6	22.4
10	35.6	43.2	21.2
10.4	39.6	45.6	20
11.2	42	46.8	19.2
12	43.6	46.4	18.8
13.2	44	45.2	18.8
14.8	43.6	43.2	18.8
17.6	42	40.8	19.6
21.2	40	38.4	21.2
26	38	36.4	23.2
31.2	36	34	26
36.8	34	32	30
41.6	32	30	34.4
45.2	30	28.4	39.2
47.2	28.4	26.8	43.2
48	26	24.4	48
46.4	25.2	23.6	48.8
44	25.2	23.2	48.4
40.8	26	23.6	47.2
37.2	27.6	24.4	45.6
33.6	30.4	26	43.2
30	34	28.8	40.8
26.4	37.2	32	38.4
23.2	39.6	36	36
20	41.6	39.6	33.6
17.2	42.4	42	31.6
14.8	41.6	43.2	29.6
13.2	40	43.2	27.6
12	37.2	42	26
10.8	34.4	40	24.8
10	31.2	37.6	23.6
9.6	28	34.8	22.8
9.2	25.2	31.6	22.8
8.8	22.4	28.4	22.8
8.4	20	25.6	24
8	18	22.8	26
8	16.4	20.4	28.8
8	15.2	18.8	32.4
8	14.4	17.2	36.4
8	14	16	40
8	13.6	15.6	42.8
8	13.2	15.2	44.4
8	13.2	15.2	44.4
8	13.6	15.6	43.6
8	14	16.4	42
8	14.8	18	39.6
8	16.4	20.8	36.8
8	18.8	24.4	34
8	22	28.4	30.8
8.4	26.4	32.8	27.6
8.8	30.8	36.4	24.4
9.2	34.4	38.8	21.6
10	36.8	40	19.6
10.8	38	39.6	18.4
12.4	37.6	38	17.2
14.8	36.4	36	16.8
18.4	34.4	33.6	16.8
23.2	32.4	31.2	17.6
28.8	30.4	29.2	18.8
34	28.8	27.2	21.2
38	26.8	25.6	24.4
40	24.8	24	28.4
40.4	23.6	22.4	32.8
39.2	22.8	21.6	36.8
36.8	23.2	21.2	39.6
34	24.4	21.6	41.6
30.4	26.8	23.2	42
26.8	30.4	26	41.2
22.8	33.6	29.6	39.2
19.2	36	33.6	36.8
16.4	37.2	36.8	34.4
14	36.8	38.4	31.6
12	35.6	38.8	29.2
10.8	33.6	38.4	27.2
9.6	30.4	36.4	25.6
9.2	27.2	33.6	24
8.4	24	30.4	22.4
8	21.2	26.8	21.2
7.6	18.4	23.6	20.4
7.6	14.8	19.2	20.4
7.2	13.6	17.2	21.2
7.2	13.2	16	23.2
7.2	12.4	14.8	26
7.2	12	14	30
7.2	11.6	13.2	33.6
7.2	11.2	13.2	36.4
7.2	11.6	13.6	37.6
7.2	12	14.4	37.6
7.2	13.2	16.4	36.8
7.2	15.6	19.6	35.6
7.2	18.4	24	33.6
7.6	22.8	28.4	31.2
8	27.2	32.4	28
8.4	30.8	35.2	24.8
9.2	33.2	36	21.6
10	34.4	35.6	19.2
12	33.6	34	17.6
14.8	32.4	31.6	16.4
18.8	30.4	29.2	15.6
24	28	26.8	15.2
29.2	25.6	24.4	15.6
33.2	23.2	22.4	17.2
35.2	21.6	20.8	19.2
36	20.4	19.6	22.8
34.4	19.6	18.8	27.2
31.6	20.4	18.8	31.6
28	22.8	19.6	34.8
24	25.6	22	36.8
20	28.8	25.2	37.2
16.8	31.2	28.8	36.4
14	32.4	32	34
12	32	34	31.6
10	30.4	34	28.8
8.8	28	32.8	26.4
8	24.8	30.4	24
7.6	21.6	27.2	22
7.2	18.4	23.6	20.4
7.2	16	20.4	19.2
6.8	14	17.6	18.4
6.4	12.4	15.6	18
6.4	11.2	14	18.4
6.4	10.8	12.8	19.6
6.4	10.4	12	22
6.4	10.4	11.6	25.6
6.4	10.4	12	29.2
6.4	10.8	12.8	32.8
6.4	11.6	14.4	34.8
6.4	13.6	17.6	34.8
6.4	16.8	21.2	33.6
6.8	20.4	25.2	31.2
7.2	24.4	28.4	28
7.6	27.2	30	24.8
8	28.8	30	21.6
9.6	28.8	28.8	18.4
12	27.6	27.2	16
15.6	26	24.8	14.4
20.4	23.6	22.4	13.6
24.8	21.2	20.4	13.2
28.4	19.2	18.4	13.2
30	18	17.2	14.4
29.6	17.2	16.4	16.4
28	17.2	16	19.6
24.8	18.8	16.4	23.6
20	22	18.8	30
16.8	24.8	21.2	31.6
14	27.2	24.8	32.4
11.6	28.4	27.6	32
10	28	29.2	30.4
8.8	26	29.2	28
8	23.2	27.2	25.2
7.2	20	24.8	22.4
6.8	17.2	21.6	20.4
6.4	14.8	18.4	18.4
6	12.8	16	17.2
5.6	11.2	13.6	16
5.6	10	12	15.6
5.6	9.2	10.8	15.6
5.6	9.2	10.4	16.8
5.6	8.8	10.4	18.8
5.6	9.2	10.8	21.6
5.6	9.6	11.6	24.8
5.6	10.8	13.2	27.2
5.6	12.8	16.8	28.8
5.6	16.4	20.8	28.8
6	20.4	24.4	27.6
6.4	23.6	26.8	25.6
7.2	25.2	27.2	22.8
8.4	25.2	26	19.6
10.4	24.4	24	16.8
14	22.4	21.6	14.8
18.4	20.4	19.2	13.2
22.8	18.4	17.6	12.4
25.6	16.4	16	12
26.4	15.2	14.8	12
25.2	15.2	14	13.2
22.4	16.4	14.4	15.6
19.2	18.4	15.6	19.2
16	21.2	18.4	23.2
12.8	23.6	21.6	26.4
10.8	25.2	24.4	28
9.2	24.4	26	28
7.6	22.4	25.6	26.4
6.8	19.6	23.6	24
6.4	16.8	20.8	21.2
6	14.4	18	18.8
5.6	12.4	15.2	17.2
5.6	10.8	12.8	15.6
5.2	9.6	11.2	14.8
5.2	8.8	10	14
5.2	8.4	9.2	14
5.2	8	9.2	14.4
5.2	8.4	9.6	16.4
5.2	8.8	10.4	19.2
5.2	10	12.4	22.8
5.2	12	15.6	25.6
5.6	15.2	19.2	26.8
5.6	18.8	22.4	26
6	21.6	24	24.4
6.8	22.8	23.6	21.2
8.4	22.4	22	18.4
10.8	20.8	19.6	15.6
14.4	18.8	17.2	13.6
18.8	16.8	15.6	12
22	15.2	14	11.2
22.8	14	13.2	10.8
22	13.6	12.4	10.8
19.6	14.4	12.4	11.6
15.6	16.8	14	14.4
12.8	19.2	16.4	17.6
10.8	21.2	19.2	21.2
8.8	22	21.6	23.6
7.6	20.8	22.8	24.8
6.8	18.8	22	24.4
6	16	19.6	22.4
5.6	13.6	16.8	20
5.2	11.2	14	17.6
4.8	9.6	11.6	15.6
4.8	8.8	10	14
4.8	8	9.2	12.8
4.8	7.6	8.4	12
4.8	7.2	8.4	12
4.8	7.6	8.8	12.4
4.8	8	9.6	14
4.8	9.6	11.6	17.2
4.8	11.6	14.4	20.4
5.2	14.4	17.6	22.8
5.6	17.2	19.6	23.2
6	19.2	20.4	22
6.8	19.2	19.6	19.6
8.8	18	17.6	16.8
11.6	16	15.6	14.4
15.2	14.4	14	12.4
18	13.2	12.4	10.8
19.6	12.4	11.6	10
18.8	12	11.2	9.6
16.8	12.8	11.6	10
14	14.8	12.8	10.8
11.2	16.8	15.2	13.2
9.2	18.4	17.6	16
7.6	18.8	19.6	18.8
6.8	17.2	19.6	20.8
6	15.2	18.4	21.2
5.6	12.8	16	20
5.2	10.8	13.6	18
4.8	9.2	11.6	15.6
4.8	8.4	10	14
4.8	7.6	8.8	12.8
4.8	7.2	8.4	12
4.8	7.2	8	11.2
4.8	7.2	8	11.2
4.8	7.6	8.8	11.6
4.8	8.8	10.4	13.2
4.8	10.8	12.8	15.6
5.2	13.2	15.6	18.4
5.2	15.6	17.6	20
5.6	17.2	18	20
6.8	16.8	16.8	18.4
8.8	15.6	14.8	16
11.6	14	12.8	13.6
14.8	12.4	11.6	11.6
16.8	11.2	10.8	10
17.2	10.8	10	9.2
15.6	10.8	10	8.8
13.2	12.4	10.8	8.8
10.8	14.4	12.4	10
8.8	16	14.8	12
7.2	16.4	16.8	14.4
6	15.6	17.2	17.2
5.2	13.6	15.6	18.8
4.8	11.6	13.6	18.4
4.8	10	11.6	16.8
4.8	7.6	9.2	14
4.8	6.8	8.4	12.8
4.8	6.4	7.6	11.6
4.8	6.4	7.2	10.8
4.4	6.4	7.2	10
4.4	6.8	7.6	9.6
4.4	7.2	8.4	10
4.4	8.4	10.4	11.2
4.4	10.4	12.8	13.2
4.8	12.8	15.2	15.6
5.2	14.8	16	17.2
5.6	15.2	15.2	17.2
7.2	14	13.6	16
9.6	12.4	12	13.6
12.4	11.2	10.8	11.6
14.4	10.4	10	10
15.2	10	9.6	8.8
13.6	10	9.2	8
11.2	11.2	9.6	8
9.2	12.8	11.2	8.4
7.6	14.4	13.2	9.6
6.4	14.4	14.8	11.6
5.6	13.2	15.2	14
5.2	11.6	13.6	16
4.8	9.6	11.6	16.8
4.8	8.4	9.6	15.6
4.8	7.2	8.4	13.6
4.4	6.8	7.6	12
4.4	6.4	6.8	10.8
4	6	6.4	10
4	6	6.8	9.2
4	6.4	7.6	9.2
4.4	7.6	8.8	9.2
4.4	9.2	10.8	10
4.4	11.2	12.8	12
4.8	12.8	13.6	14
5.2	13.2	13.2	15.2
6.4	12	11.6	14.8
8.4	10.8	10.4	13.2
10.8	9.6	9.2	11.2
12.4	8.8	8.4	9.6
12.4	8.4	8.4	8.4
11.2	8.8	8.4	7.6
9.6	10	9.2	7.6
8	11.6	10.8	7.6
6.8	12.8	12.4	8.4
6	12.8	13.6	10
5.2	11.6	13.2	12
4.8	10	11.6	13.6
4.4	8	9.6	14
4.4	6.8	8.4	13.2
4	6	7.2	11.6
4	6	6.4	10.4
4	5.6	6	9.6
4	5.6	6	8.8
4	6	6.4	8.4
4	6.8	7.6	8.4
4	8	9.6	8.4
4.4	10	11.6	9.6
4.4	11.2	12	11.6
5.2	11.6	11.6	13.2
6	10.8	10.4	13.6
7.6	9.6	9.2	12.8
10	8.8	8.4	11.2
12.4	8	8	8.8
11.6	8	7.6	8
10	8.4	7.6	7.6
8	9.6	8.4	6.8
6.8	11.2	10	6.8
5.6	11.6	11.2	7.2
5.2	10.8	11.6	8.4
4.8	9.2	10.8	10
4.4	8	9.2	12
4	6.8	7.6	12.4
4	6	6.8	11.6
4	5.6	6	10.4
4	5.2	6	9.2
4	5.2	5.6	8.4
4	5.2	6	8
4	5.6	6.8	7.6
4	6.8	8.4	7.6
4.4	8.4	10	8
4.8	10	10.8	9.2
4.8	10	10.4	10.8
5.6	9.6	9.2	11.6
7.2	8.4	8	11.6
9.2	7.6	7.6	10.4
10	7.2	7.2	9.2
9.2	7.2	6.8	7.6
7.6	7.6	6.8	6.8
6.4	8.4	7.6	6.4
5.6	9.2	8.8	6
4.8	9.6	10	6
4.4	9.2	10	6.8
4	8	9.2	8.8
4	6.8	7.6	10.4
4	6	6.8	11.2
4	5.6	6	10.8
4	5.2	5.6	9.6
4	5.2	5.6	8.4
4	5.2	5.6	7.6
4	5.2	6	7.2
4	6	6.8	7.2
4	7.2	8.4	7.2
4.4	8.4	9.2	7.6
4.4	8.8	9.2	8.4
5.2	8.4	8.4	10
6.4	7.6	7.2	10.4
8	7.2	6.8	10
8.8	6.8	6.4	8.8
8.4	6.4	6.4	7.6
7.2	6.8	6.8	6.8
6.4	7.6	7.2	6.4
5.6	8.4	8	6
4.8	8.4	8.8	6
4.4	8	8.8	6
4	7.2	8	7.2
4	6.4	6.8	9.2
4	5.6	6	10
3.6	5.2	5.6	9.6
3.6	4.8	5.2	8.8
3.6	4.8	5.2	7.6
3.6	4.8	5.2	6.8
3.6	5.2	5.6	6.4
3.6	6	6.8	6.4
4	7.2	8	6.4
4.4	8	8.4	6.8
4.8	8	8	8
5.6	7.6	6.8	9.6
6.8	6.8	6.4	9.6
7.6	6.4	6	8.8
7.6	6	5.6	7.6
6.8	6	6	6.8
6	6.8	6.4	6
5.2	7.6	7.6	5.6
4.4	8	8.4	5.6
4	7.6	8.4	6
4	6.8	7.6	6.4
4	5.6	6.8	7.6
3.6	5.2	6	8.4
3.6	4.8	5.2	8.8
3.6	4.8	4.8	8.4
3.6	4.8	4.8	7.2
3.6	4.8	5.2	6.4
3.6	5.2	5.6	6
3.6	5.6	6.8	5.6
3.6	6.8	7.6	5.6
4	7.2	7.6	6
4.4	7.2	6.8	6.8
5.2	6.8	6.4	7.6
6.4	6.4	6	8.4
6.8	6	5.6	8
6.4	5.6	5.6	7.2
6	6	5.6	6.4
5.2	6.8	6.4	5.6
4.4	7.2	7.2	5.2
4	6.8	7.2	5.2
4	6	6.8	5.2
4	5.2	6	5.6
3.6	4.8	5.6	6.8
3.6	4.4	5.2	7.6
3.6	4.4	4.8	7.6
3.6	4.4	4.8	6.8
3.2	4.4	4.8	6.4
3.6	4.8	5.2	6
3.6	5.2	5.6	5.6
3.6	6	6.8	5.6
4	6.4	6.8	5.6
4.4	6.4	6.4	6
4.8	6	6	6.8
6	5.6	5.6	7.6
6.4	5.2	5.2	7.2
6	5.2	5.2	6.8
5.2	5.6	5.2	6
4.8	6	5.6	5.6
4.4	6	6.4	5.2
4	6	6.8	5.2
3.6	5.6	6.4	5.2
3.6	5.2	6	5.6
3.2	4.8	5.2	6.4
3.2	4.4	4.8	7.2
3.2	4.4	4.8	7.2
3.2	4.4	4.8	6.8
3.2	4.4	4.8	6
3.2	4.8	5.2	5.6
3.2	5.2	5.6	5.2
3.6	5.6	6.4	5.2
4	6	6.4	5.2
4.4	5.6	6	5.6
5.2	5.2	5.6	6.4
5.6	4.8	5.2	7.2
5.6	4.8	4.8	7.2
5.6	5.2	5.2	6
4.8	5.6	5.2	5.2
4.4	6	5.6	4.8
4	5.6	6	4.8
4	5.2	5.6	4.8
3.6	4.8	5.2	4.8
3.6	4.4	4.8	5.2
3.2	4	4.4	6
3.2	4	4	6.4
3.2	4	4.4	6.4
3.2	4	4.4	6
3.2	4.4	4.4	5.6
3.2	4.8	5.2	5.2
3.2	5.2	5.6	4.8
3.2	5.2	5.6	4.8
3.6	4.8	5.2	4.8
4.4	4.8	4.8	5.2
4.8	4.8	4.8	5.6
4.8	4.8	4.8	6
4.4	4.8	4.8	5.6
4	4.8	4.8	5.2
3.6	4.8	4.8	4.8
3.2	4.8	4.8	4.8
3.2	4.4	4.8	4.8
3.2	4	4.8	4.8
3.2	4	4.4	4.8
3.2	4	4	5.2
3.2	4	4	5.6
3.2	4	4	5.6
3.2	4	4	5.2
3.2	4	4	4.8
3.2	4.4	4.4	4.8
3.2	4.4	4.4	4.8
3.2	4.4	4.4	4.8
3.6	4	4	4.8
4	4	4	4.8
4	4	4	5.2
4	4	4	5.2
4	4	4	4.8
3.6	4	4	4.4
3.6	4	4	4
3.2	4	4	4
3.2	4	4	4
3.2	4	4	4
3.2	3.6	3.6	4.4
3.2	3.6	3.2	4.4
3.2	3.6	3.2	4.4
3.2	3.6	3.2	4.4
3.2	3.6	3.2	4
3.2	3.6	3.2	4
3.2	3.6	3.2	4
3.2	3.2	3.2	4
3.2	3.2	3.2	4
3.2	3.2	3.2	4
3.2	3.2	3.2	4
3.2	3.2	3.2	4
3.2	3.2	3.2	4
3.2	3.2	3.2	4
3.2	3.2	3.2	4
3.2	3.2	3.2	3.6
3.2	3.2	3.2	3.6
3.2	3.2	3.2	3.6
3.2	3.2	3.2	3.6
3.2	3.2	3.2	3.6
3.2	3.2	3.6	3.6
3.2	3.2	3.2	3.6
3.2	3.2	3.2	3.6
3.2	3.2	3.2	3.6
3.2	3.2	3.2	3.6
3.2	3.2	3.2	3.6
3.2	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
3.2	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	3.2	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	2.8
2.8	2.8	3.2	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	2.8	3.2
2.8	2.8	3.2	3.2
2.8	2.8	3.2	2.8
2.8	2.8	3.2	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
2.8	2.8	2.8	2.8
