intensity1	intensity2	intensity3	intensity4
9.2	8.4	6.8	8
9.2	8	6.8	8
9.2	8	7.2	8
9.2	7.6	7.2	8
8.8	7.2	7.2	8.4
8.8	7.2	7.2	8.4
8.4	7.2	7.2	8.4
8.4	7.2	7.2	8.8
8.4	7.2	7.2	8.8
8	7.2	7.2	8.8
7.6	7.2	7.2	8.8
7.6	7.2	7.2	8.8
7.6	7.2	7.2	8.8
7.6	7.2	7.2	8.8
7.6	7.2	7.2	8.8
7.6	7.2	7.2	8.8
7.6	7.2	7.2	8.8
7.6	7.2	7.2	8.8
7.2	7.2	7.6	9.2
7.2	7.2	7.6	8.8
7.2	7.2	7.6	8.8
7.2	7.2	7.6	8.8
7.2	7.2	7.6	8.8
7.2	7.2	7.6	8.8
7.2	6.8	7.6	8.8
7.2	6.8	7.6	8.8
7.2	6.8	7.6	9.2
6.8	6.8	7.6	9.2
6.8	6.8	7.6	9.2
6.8	6.8	7.6	9.2
6.8	6.8	7.6	9.2
6.8	6.8	7.6	9.2
6.8	6.8	7.6	9.2
6.8	6.8	7.6	9.2
6.8	6.8	8	9.2
6.8	6.8	8	9.2
6.8	6.8	8	9.2
6.8	6.8	8	9.2
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	9.6
6.8	6.8	8	10
6.8	6.8	8	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	10
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	7.2	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.8	6.8	8.4	9.6
6.4	6.8	8.4	9.6
6.4	6.8	8.4	9.2
6.4	6.8	8.4	9.2
6.4	6.8	8.4	9.2
6.4	6.8	8.4	8.8
6.4	6.8	8.4	9.2
6.4	6.8	8.4	9.2
6.4	6.8	8.4	9.2
6.4	6.8	8.4	9.2
6.4	6.8	8.4	9.2
6.4	6.8	8	9.2
6.4	6.8	8	9.2
6.4	6.8	8	9.2
6.4	6.8	8	8.8
6.4	6.8	8	8.8
6.4	6.8	8	8.8
6.4	6.8	8	8.8
6.4	6.8	8	8.8
6.4	6.8	8	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.8
6.8	6.8	7.6	8.4
6.8	6.8	7.6	8.4
6.8	6.8	7.6	8.4
6.8	6.8	7.6	8.4
6.8	6.8	7.6	8.4
6.8	6.8	7.6	8.4
6.8	6.8	7.2	8.4
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.8
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.4
6.8	6.8	6.8	8.4
7.2	6.8	6.8	8.4
7.2	6.8	6.8	8.4
7.2	6.8	6.8	8.4
7.2	6.8	6.8	8.4
7.2	7.2	6.8	8.4
7.6	7.6	6.8	8.8
7.6	7.6	6.8	8.8
8	7.6	6.8	8.8
8.4	8	6.8	8.8
8.4	8	6.8	8.8
8.4	8	6.8	8.8
8.8	8.4	6.8	8.8
9.2	8.4	6.8	8.8
9.2	8.8	6.8	8.8
9.2	8.8	6.8	8.8
9.6	8.8	7.2	8.8
10	9.2	7.2	8.8
10	9.6	7.2	8.8
10.4	9.6	7.2	8.8
10.8	10	7.2	9.2
10.8	10.4	7.2	9.2
11.2	10.4	7.2	9.2
11.6	10.4	7.6	9.2
12	10.8	7.6	9.2
12.4	11.2	7.6	9.2
12.8	11.6	7.6	9.6
13.2	12	7.6	9.6
14	12.8	8	10
14.4	13.2	8	10
14.8	13.6	8.4	10.4
15.2	14	8.4	10.4
15.6	14.4	8.4	10.8
16.4	15.2	8.8	10.8
17.2	15.6	9.2	11.2
18	16.4	9.2	11.6
18.8	17.2	9.6	12
19.6	18	10	12.4
20.4	18.8	10	12.8
21.2	19.2	10.4	13.2
22	20	10.8	14
22.8	20.8	11.2	14.4
24	22	11.6	14.8
24.8	22.8	12	15.6
26	24	12.4	16.4
27.2	25.2	12.8	17.6
28.4	26.4	13.6	18.8
29.6	27.6	14	20.4
30.8	28.8	14.4	22
32	30	14.8	23.6
33.6	31.6	15.6	26
35.2	33.2	16.4	28.8
36.8	35.2	17.2	32
38.4	36.8	18	35.6
40.4	38.8	18.8	39.6
42	40.4	19.6	43.6
43.2	42	20.8	47.6
44.4	43.6	22	51.6
45.6	45.2	22.8	55.2
46.4	46.4	24	58.4
46.4	46.8	24.8	60.8
46	46.8	26	62.4
45.2	46	27.6	63.2
43.2	44.4	28.8	63.2
41.2	42.8	30.4	62.8
38.8	40.4	32	61.6
36.8	38.4	34	60
34.8	36.4	35.6	57.2
32	34	37.6	54
29.6	31.6	39.2	50.4
27.6	28	42.4	45.6
26.4	26.8	43.6	42.8
25.2	25.6	44.4	40
23.6	24	44.8	37.2
22	22.4	44.8	34.4
20.8	21.2	44	31.2
19.6	20.4	42.8	28.8
19.2	19.6	41.2	26.4
18.4	18.8	39.2	24
17.2	18	36.8	22
16.8	16.8	34.4	20
16	16	32.4	18.4
15.2	15.6	30	16.8
14.4	14.8	28	15.6
13.6	14	26	14.4
12.8	13.2	24.4	13.6
12.4	12.8	23.2	12.8
11.6	12	22	12
11.2	11.2	20.8	11.6
10.4	10.4	19.6	11.2
10	10	18.4	11.2
9.6	9.6	17.6	10.8
9.2	9.2	16.8	10.4
8.8	8.8	16	10
8.8	8.8	15.6	9.6
8.4	8.8	14.8	9.6
8.4	8.8	14	9.6
8	8.4	13.2	9.6
8	8.4	12.4	9.6
8	8	11.6	9.6
8	8	11.2	9.6
7.6	8	10.8	9.2
7.6	8	10.4	9.2
7.6	8	10	9.2
7.6	8	9.6	9.2
7.6	8	9.2	9.2
7.6	8	9.2	9.2
7.6	8	8.8	9.2
8	8.4	8.8	9.2
8	8.4	8.4	9.2
8.4	8.4	8.4	9.2
8.4	8.4	8.4	9.2
8.8	8.8	8.4	9.2
8.8	8.8	8.4	9.2
9.2	9.2	8.4	9.2
9.2	9.6	8.4	9.2
9.6	9.6	8.4	9.2
10	10	8.4	9.2
10.4	10.4	8.4	9.6
10.8	10.8	8.4	9.6
11.2	11.2	8.4	9.6
11.6	11.6	8.4	10
12.4	12.4	8.8	10.4
12.8	12.8	9.2	10.4
13.2	13.6	9.2	10.8
14	14.4	9.2	11.2
14.8	15.2	9.6	11.6
15.6	16	10	12
16.8	17.2	10.8	13.2
17.6	18.4	11.2	14.4
18.8	19.2	11.6	16
19.6	20.4	12	18.4
20.8	22	12.8	21.2
22.4	23.2	13.6	24.8
24.8	25.6	15.2	31.2
25.6	26.8	15.6	35.2
27.2	28.4	16.8	40
29.2	30	17.6	44.8
31.6	32	18.8	48.8
33.6	34	20	51.6
36	36	21.2	53.2
37.6	37.2	22	53.2
38.4	37.2	23.2	52.4
38.4	36.8	24.4	50.4
37.6	35.6	26.4	47.6
36	33.6	28.4	44.4
34	31.6	30.8	40.8
31.6	28.8	33.2	37.2
29.2	26.8	35.6	34
26.8	24.8	37.2	30.8
24.8	22.8	38	27.6
23.2	21.2	37.6	24.8
21.6	19.6	36.4	22
20	18.4	34.4	19.6
18.8	17.6	32	17.6
17.6	16.8	29.6	15.6
16.8	16	27.2	14
15.6	14.8	24.8	12.8
14.8	14	22.8	12
14	13.2	21.6	11.2
13.2	12.4	20.4	10.8
12.4	11.6	19.2	10.4
11.6	10.8	18	10
10.8	10	16.8	9.6
10	9.6	16	9.2
9.6	9.2	14.8	9.2
9.2	8.8	14	9.2
8.8	8.4	13.2	8.8
8.8	8	12.4	8.8
8.4	8	11.6	8.8
8.4	8	10.8	8.8
8.4	8	10	8.8
8.4	8	9.6	8.8
8.4	8.4	9.2	8.4
8.4	8.4	8.8	8.4
8.4	8.4	8.4	8.4
8.4	8.8	8.4	8.4
8.8	9.2	8.4	8.4
9.2	9.6	8.4	8.4
9.2	10	8.4	8.4
9.6	10.4	8.4	8.8
10	10.8	8.4	8.8
10.4	11.6	8.8	9.2
10.8	12	8.8	9.6
11.6	12.4	9.2	10
12.4	13.2	9.2	10.4
13.2	14	9.6	11.2
14	15.2	10	12
14.8	16	10.8	13.2
15.6	17.2	11.2	14.8
16.8	18.4	11.6	17.6
17.6	19.6	12.4	21.2
18.8	20.8	13.2	26
20	22.4	14	31.2
21.2	24	15.2	36.8
22.8	26	16.4	41.6
24.8	28.4	17.6	45.2
26.8	30.8	18.4	47.2
30.8	34	20.8	48
32.4	35.2	21.6	46.4
34	35.6	22.8	44
34.8	35.2	24.4	40.8
34.8	34	26.4	37.2
34	31.6	28.4	33.6
31.6	28.8	31.2	30
28.8	26	33.2	26.4
26	23.2	34.8	23.2
23.6	21.2	35.2	20
21.6	19.2	34.8	17.2
19.6	18	33.2	14.8
18	16.4	30.4	13.2
16.8	15.2	27.2	12
15.6	14.4	24.4	10.8
14.8	13.6	22	10
14	12.8	20.4	9.6
13.2	12	18.4	9.2
12.4	11.2	16.8	8.8
11.2	10.4	15.6	8.4
10.4	9.6	14.8	8
10	9.2	14	8
9.6	8.8	13.2	8
9.2	8.8	12.4	8
8.8	8.8	11.6	8
8.8	8.8	10.8	8
8.8	8.8	10	8
8.8	8.8	9.2	8
8.8	8.8	8.8	8
8.8	9.2	8.8	8
9.2	9.6	8.8	8
9.2	10	8.8	8
9.6	10.4	8.8	8
10	10.8	8.8	8
10.4	11.6	9.2	8.4
11.2	12	9.2	8.8
11.6	12.8	9.6	9.2
12.4	13.6	10	10
13.2	14.4	10.4	10.8
14	15.2	10.8	12.4
15.2	16.4	11.6	14.8
16	17.2	12.4	18.4
17.2	18.4	13.2	23.2
18	19.6	14	28.8
19.2	21.2	14.8	34
20.4	22.8	15.6	38
22	25.2	16.8	40
24	27.6	18	40.4
26.4	30	19.2	39.2
28.8	31.2	20.8	36.8
30.8	32.4	22.4	34
32.4	32.4	24.4	30.4
32.8	30.8	26.4	26.8
32	28	28.8	22.8
29.6	25.2	31.2	19.2
26.4	22	32.8	16.4
23.2	19.6	33.2	14
20.8	17.6	32	12
18.4	16	30	10.8
16.8	14.8	26.8	9.6
15.2	13.6	23.6	9.2
14	12.8	20.8	8.4
13.2	12	18.4	8
12.4	10.8	16.8	7.6
11.2	10	14.4	7.6
10.4	9.6	13.6	7.2
10	9.2	12.8	7.2
9.2	8.8	12	7.2
8.8	8.8	11.2	7.2
8.8	8.8	10.4	7.2
8.8	8.8	9.6	7.2
8.8	8.8	9.2	7.2
8.8	9.2	8.8	7.2
8.8	9.2	8.8	7.2
9.2	9.6	8.8	7.2
9.6	10	8.8	7.2
10	10.8	8.8	7.6
10.4	11.2	9.2	8
10.8	12	9.6	8.4
11.6	12.8	10	9.2
12.4	13.6	10.4	10
13.2	14.4	10.8	12
14	15.6	11.6	14.8
14.8	16.4	12	18.8
15.6	17.6	12.8	24
16.4	19.2	13.6	29.2
17.6	20.8	14.8	33.2
18.8	22.8	15.6	35.2
20.8	25.2	16.8	36
22.8	27.2	18	34.4
25.2	29.6	19.2	31.6
27.6	31.2	20.8	28
29.6	31.2	22.8	24
30.8	30	24.8	20
30.8	27.6	27.2	16.8
29.6	24.8	29.6	14
27.2	21.6	31.2	12
23.6	18.8	31.6	10
20.8	16.4	30.4	8.8
18	14.8	28	8
16	13.6	24.4	7.6
14.4	12.4	21.2	7.2
13.2	11.6	18.4	7.2
12	10.4	16.4	6.8
11.2	10	14.8	6.4
10.4	9.2	13.6	6.4
10	9.2	12.4	6.4
9.2	8.8	11.2	6.4
8.8	8.8	10.4	6.4
8.4	8.8	9.6	6.4
8.8	8.8	9.2	6.4
8.8	8.8	8.8	6.4
8.8	9.2	8.8	6.4
9.2	9.6	8.8	6.4
9.6	10.4	8.8	6.8
10	11.2	9.2	7.2
10.4	12	9.2	7.6
11.2	12.4	9.6	8
11.6	13.2	10	9.6
12.4	14	10.8	12
13.2	15.2	11.6	15.6
14.4	16	12.4	20.4
15.2	17.2	13.2	24.8
16.4	18.4	14	28.4
17.6	20.4	14.8	30
18.8	22.4	15.6	29.6
20.4	24.8	16.8	28
22.4	26.8	18	24.8
26.8	30	20	20
28.4	30	21.6	16.8
29.6	29.2	23.6	14
30	27.2	26	11.6
28.8	24.4	28	10
26.4	20.8	29.2	8.8
23.2	18	29.6	8
19.6	15.6	28.4	7.2
16.8	13.6	25.6	6.8
14.8	12.4	22.4	6.4
13.2	11.2	19.2	6
12	10.4	16.4	5.6
10.8	9.6	14.4	5.6
10	9.2	12.8	5.6
9.6	8.8	11.6	5.6
9.2	8.8	10.4	5.6
8.8	8.8	9.6	5.6
8.8	8.8	9.2	5.6
8.8	9.2	8.8	5.6
8.8	9.2	8.8	5.6
9.2	9.6	8.8	5.6
9.2	10.4	8.8	6
9.6	11.2	8.8	6.4
10	11.6	9.2	7.2
10.8	12.4	9.6	8.4
11.6	13.2	10	10.4
12.4	14	10.8	14
13.2	14.8	11.2	18.4
14	16.4	12	22.8
14.8	17.6	12.8	25.6
16	19.2	14	26.4
17.2	20.8	14.8	25.2
18.8	22.8	16	22.4
20.8	24.8	17.2	19.2
23.2	26.4	18.8	16
25.2	27.2	20.4	12.8
27.2	27.2	22.8	10.8
28	25.6	24.8	9.2
27.2	22.8	26.4	7.6
25.2	19.2	27.6	6.8
22	16.4	27.2	6.4
18.8	14	25.6	6
16	12.4	23.2	5.6
13.6	10.8	20	5.6
12	10	16.8	5.2
10.8	9.2	14.4	5.2
9.6	8.8	12.4	5.2
8.8	8.4	11.2	5.2
8.8	8.4	10	5.2
8.4	8.4	9.2	5.2
8.4	8.8	8.8	5.2
8.4	9.2	8.8	5.2
8.8	9.6	8.8	5.6
9.2	10	8.8	5.6
9.6	10.4	8.8	6
10	11.2	9.2	6.8
10.4	12	9.6	8.4
10.8	12.8	10	10.8
11.6	13.6	10.8	14.4
12.4	14.4	11.2	18.8
13.2	15.6	12	22
14.4	16.8	12.8	22.8
15.6	18.4	13.6	22
17.2	20.4	14.8	19.6
19.2	24	16.4	15.6
20.8	25.6	17.6	12.8
22.8	26.8	19.2	10.8
24.8	26.8	21.2	8.8
26.4	25.6	23.2	7.6
26.4	22.8	25.2	6.8
25.2	19.6	26.4	6
22.8	16.4	26.8	5.6
19.6	14	25.2	5.2
16.4	12	22	4.8
13.6	10.4	18.8	4.8
11.6	9.6	15.6	4.8
10.4	9.2	13.2	4.8
9.6	8.8	11.6	4.8
8.8	8.8	10.4	4.8
8.4	8.8	9.6	4.8
8.4	8.8	9.2	4.8
8.4	8.8	8.8	4.8
8.4	9.2	8.8	5.2
8.8	9.6	8.8	5.6
9.2	10	8.8	6
9.6	10.8	9.2	6.8
10	11.6	9.6	8.8
10.4	12.4	10	11.6
11.2	13.2	10.4	15.2
12	14	11.2	18
12.8	15.2	12	19.6
13.6	16.8	12.4	18.8
14.8	18.8	13.6	16.8
16.4	20.8	14.8	14
18	22.8	16.4	11.2
20	24.4	17.6	9.2
22	24.8	19.2	7.6
23.6	24.4	21.2	6.8
24.8	22.4	23.2	6
24.8	20	24.8	5.6
23.2	17.2	25.2	5.2
20.4	14.4	24.4	4.8
17.2	12.4	22.4	4.8
14.4	10.8	19.2	4.8
12	9.6	16	4.8
10.4	9.2	13.6	4.8
9.6	8.8	11.6	4.8
8.8	8.8	10.4	4.8
8.8	8.8	9.6	4.8
8.4	8.8	9.2	4.8
8.4	9.2	8.8	5.2
8.4	9.6	8.8	5.2
8.8	10	8.8	5.6
9.2	10.4	8.8	6.8
9.6	11.2	9.2	8.8
10	12	9.6	11.6
10.8	12.8	10	14.8
11.6	14	10.8	16.8
12.4	14.8	11.6	17.2
13.2	16	12.4	15.6
14.4	18	13.6	13.2
15.6	20	14.8	10.8
17.6	22	16	8.8
19.2	23.6	17.6	7.2
21.2	24	19.2	6
22.8	23.2	20.8	5.2
23.6	20.8	22.8	4.8
23.2	18	24	4.8
21.2	14.4	24.8	4.8
18.4	12.4	22.8	4.8
15.6	10.8	20	4.8
12.8	9.6	16.8	4.8
11.2	9.2	14.4	4.4
10	8.8	12.4	4.4
9.2	8.8	10.8	4.4
8.4	8.4	9.6	4.4
8	8.4	9.2	4.4
8	8.8	8.8	4.8
8.4	9.2	8.8	5.2
8.8	9.6	8.8	5.6
9.2	10.4	9.2	7.2
9.6	11.2	9.2	9.6
10.4	12	9.6	12.4
10.8	12.8	10.4	14.4
11.6	13.6	11.2	15.2
12.4	14.8	12	13.6
13.2	16.4	12.8	11.2
14.4	18	14	9.2
16	20	14.8	7.6
17.6	21.6	16	6.4
19.2	22.8	17.6	5.6
21.2	22.4	19.6	5.2
22.4	21.2	21.6	4.8
22.4	18.4	22.8	4.8
20.8	15.6	22.8	4.8
18.4	13.2	21.6	4.4
15.6	11.2	19.2	4.4
13.2	10	16.4	4
11.2	9.2	14	4
9.6	8.8	12	4
8.8	8.8	10.4	4.4
8.4	8.8	9.6	4.4
8.4	8.8	9.2	4.4
8.4	8.8	8.8	4.8
8.8	9.2	8.8	5.2
8.8	9.6	8.8	6.4
9.2	10.4	9.2	8.4
9.6	11.2	9.6	10.8
10.4	12	10	12.4
10.8	12.8	10.8	12.4
11.6	14	11.6	11.2
12.4	15.2	12.4	9.6
13.6	16.8	13.2	8
14.8	18.4	14	6.8
16.4	20	15.2	6
18	21.2	16.8	5.2
19.6	21.6	18	4.8
20.4	20	19.6	4.4
20.8	17.6	20.8	4.4
20	14.8	21.2	4
18	12.8	20.4	4
15.2	10.8	18	4
12.8	9.6	15.6	4
10.8	9.2	13.2	4
9.6	8.8	11.6	4
8.8	8.4	10.4	4
8.4	8.4	9.6	4.4
8.4	8.8	9.2	4.4
8.8	9.2	8.8	5.2
8.8	9.6	8.8	6
8.8	10.4	8.8	7.6
9.2	11.2	9.2	10
10	12.4	10	12.4
10.4	12.8	10.4	11.6
11.2	13.6	11.2	10
12	14.8	12	8
12.8	16	12.8	6.8
14	17.6	13.6	5.6
15.2	19.2	14.8	5.2
16.8	20.4	16.4	4.8
18.4	20.4	18	4.4
19.6	19.2	19.6	4
20	17.2	20.4	4
19.2	14.4	20.4	4
17.2	12.4	19.2	4
14.8	10.8	16.8	4
12.4	9.6	14.4	4
10.8	8.8	12.4	4
9.6	8.4	10.8	4
8.8	8.4	9.6	4.4
8.8	8.8	9.2	4.8
8.4	8.8	8.8	4.8
8.4	9.2	8.8	5.6
8.4	9.6	8.8	7.2
8.8	10.4	8.8	9.2
9.2	10.8	9.2	10
9.6	11.2	9.6	9.2
10	12	10	7.6
10.4	12.8	10.8	6.4
11.2	14	11.6	5.6
12.4	15.6	12.8	4.8
14	17.2	14.4	4.4
15.6	18.8	15.6	4
17.2	19.2	17.2	4
18.4	18.4	18.4	4
19.2	16.4	19.2	4
18.8	14	19.2	4
16.8	12	18	4
14.8	10.4	16.4	4
12.4	9.2	14	4
10.8	8.8	12	4
9.6	8.4	10.4	4
8.8	8.4	9.6	4.4
8.4	8.8	8.8	4.4
8.4	9.2	8.8	5.2
8.4	9.6	8.8	6.4
8.8	10	8.8	8
9.2	10.4	9.2	8.8
9.6	11.2	10	8.4
10.4	12	10.4	7.2
10.8	13.2	10.8	6.4
11.6	14.4	11.6	5.6
12.4	15.6	12.4	4.8
13.2	16.8	13.6	4.4
14.8	18	14.8	4
16	18.4	16.4	4
17.2	18	17.6	4
18	16.4	18.4	3.6
18	14	18.4	3.6
16.4	12	17.2	3.6
14.4	10.4	15.6	3.6
12.4	9.6	13.6	3.6
10.8	9.2	11.6	3.6
9.6	8.8	10.4	4
8.8	8.8	9.6	4.4
8.4	8.8	8.8	4.8
8	9.2	8.8	5.6
8.4	9.6	8.8	6.8
8.8	10	8.8	7.6
9.2	10.4	9.2	7.6
9.6	11.6	9.6	6.8
10	12.4	10	6
10.8	13.6	10.8	5.2
11.6	14.8	11.6	4.4
12.8	16	12.8	4
14	17.2	14	4
15.2	17.6	15.2	4
16.4	17.2	16.4	3.6
17.2	16	17.6	3.6
17.2	14.4	18	3.6
16.4	12.4	17.6	3.6
14.8	10.4	16	3.6
12.8	9.6	14	3.6
10.8	8.8	12	3.6
9.6	8.4	10.4	3.6
8.8	8.4	9.6	4
8.4	8.8	9.2	4.4
8.4	8.8	8.8	5.2
8.4	9.2	8.8	6.4
8.8	9.6	9.2	6.8
9.2	10.4	9.2	6.4
9.6	11.2	9.6	6
10.4	12	10.4	5.2
10.8	13.2	10.8	4.4
11.6	14.4	11.6	4
12.4	15.2	12.4	4
13.2	16	13.6	4
14.4	16.4	14.8	3.6
16	16.4	16	3.6
16.8	14.8	16.8	3.6
16.8	13.2	17.2	3.6
15.2	11.2	16.4	3.2
13.6	10	14.8	3.6
11.6	9.2	12.8	3.6
10.4	8.8	11.2	3.6
9.2	8.4	10	4
8.8	8.4	9.2	4.4
8.4	8.8	8.8	4.8
8.4	9.2	8.8	6
8.8	9.6	8.8	6.4
9.2	10.4	9.2	6
9.6	10.8	9.6	5.2
10	11.6	10	4.8
10.4	12.4	10.8	4.4
11.2	13.6	11.6	4
11.6	14.8	12.4	3.6
12.8	15.6	13.6	3.6
14	16	14.4	3.2
15.2	16	15.6	3.2
16	14.8	16	3.2
16	13.2	16.4	3.2
15.2	11.2	15.6	3.2
13.6	10	14	3.2
12	9.2	12.4	3.2
10.4	8.8	10.8	3.6
9.2	8.8	9.6	4
8.8	8.8	8.8	4.4
8.4	8.8	8.8	5.2
8.4	9.2	8.8	5.6
8.8	9.6	9.2	5.6
9.2	10.8	9.6	5.6
9.6	11.2	9.6	4.8
10	12	10	4.4
10.4	12.8	10.8	4
11.2	14	11.6	4
12	14.8	12.4	3.6
13.2	15.6	13.6	3.6
14.4	15.6	14.4	3.2
15.2	14.8	15.2	3.2
15.6	13.6	16	3.2
15.2	12	15.6	3.2
14	10.4	14.4	3.2
12.4	9.6	12.8	3.2
10.8	8.8	11.2	3.2
9.6	8.4	10	3.2
8.8	8.4	9.2	3.6
8.4	8.8	8.8	4.4
8.4	8.8	8.8	4.8
8.8	9.2	8.8	4.8
8.8	10	9.2	4.4
9.2	10.4	9.6	4
9.6	11.2	10	3.6
10	12	10.8	3.2
10.8	12.8	11.2	3.2
11.6	14	12	3.2
12.4	14.8	12.8	3.2
13.2	15.2	14	3.2
14.4	14.4	14.8	3.2
14.8	13.2	15.2	3.2
14.8	11.6	14.8	3.2
13.6	10	14	3.2
12	9.2	12.8	3.2
10.4	8.8	11.2	3.2
9.2	8.4	10	3.2
8.4	8.4	9.2	3.6
8	8.8	8.8	4
8	9.2	8.8	4
8.4	9.6	8.8	4
8.8	10	9.2	4
9.2	10.8	9.6	3.6
9.6	11.6	10	3.6
10	12.4	10.8	3.2
11.2	13.2	11.6	3.2
12	14	12.4	3.2
12.8	14.4	13.2	3.2
13.6	14.4	14	3.2
14	13.6	14.4	3.2
14	12	14.4	3.2
13.6	10.8	14	3.2
12.4	9.6	12.8	3.2
11.2	8.8	11.2	3.2
10	8.4	10	3.2
8.8	8.4	9.2	3.2
8	8.4	8.8	3.2
8	8.8	8.8	3.2
8	9.2	8.8	3.2
8.4	9.6	9.2	3.2
8.8	10.4	9.2	3.2
9.2	11.2	10	3.2
9.6	12	10.8	3.2
10.4	12.8	11.2	3.2
11.2	13.2	12	3.2
12	13.6	12.8	3.2
12.8	13.6	13.6	3.2
14	13.2	14.8	3.2
14	12	14.4	3.2
13.6	10.8	13.6	3.2
12.4	9.6	12.4	3.2
11.2	8.8	11.2	3.2
10	8.4	10	3.2
8.8	8.4	9.2	3.2
8	8.4	8.8	2.8
8	8.8	8.8	2.8
8	9.2	8.4	2.8
8	9.6	8.8	2.8
8.4	10	9.2	2.8
8.8	10.4	9.6	2.8
9.2	11.2	10	2.8
10	12.4	10.8	2.8
10.8	12.8	11.6	2.8
12	13.2	12.8	2.8
12.8	13.2	13.6	2.8
13.2	12.4	14	2.8
13.2	11.2	13.6	2.8
12.4	10	12.8	2.8
11.2	9.2	11.6	2.8
10	8.4	10.4	2.8
9.2	8.4	9.6	2.8
8.4	8.4	8.8	2.8
8	8.4	8.8	2.8
8	8.8	8.8	2.8
8	9.2	8.8	2.8
8.4	9.6	8.8	2.8
8.4	10.4	9.2	2.8
9.2	11.2	10	2.8
9.6	12	10.4	2.8
10.4	12.8	11.2	2.8
11.2	13.2	12	2.8
12	13.2	12.4	2.8
12.4	12	12.8	2.8
12.8	10.8	12.8	2.8
12.4	9.6	12.4	2.8
11.2	8.8	11.6	2.8
10	8.4	10.4	2.8
9.2	8.4	9.6	2.8
8.4	8.4	8.8	2.8
8	8.4	8.8	2.8
7.6	8.4	8.4	2.8
8	8.8	8.8	2.8
8.4	9.6	8.8	2.8
8.4	10.4	9.2	2.8
8.8	10.8	9.6	2.8
9.2	11.6	10	2.8
10	12	10.8	2.8
10.8	12.4	11.2	2.8
11.6	12	11.6	2.8
12	11.6	12.4	2.8
12	10.4	12.4	2.8
11.6	9.6	12	2.8
10.8	8.8	11.2	2.8
10	8.4	10	2.8
9.2	8	9.2	2.8
8.4	8.4	8.8	2.8
8	8.4	8.8	2.8
8	8.8	8.8	2.8
8	8.8	8.8	2.8
8.4	9.2	8.8	2.8
8.4	10	9.2	2.8
9.6	11.2	10	3.2
10	11.6	10.4	2.8
10.4	12	10.8	2.8
10.8	11.6	11.2	2.8
10.4	10.8	10.8	2.8
10	9.6	10.4	2.8
9.6	8.8	10	2.8
9.2	8	9.6	2.8
8.8	8	9.2	2.8
8.4	8	8.8	2.8
8	8	8.8	2.8
7.6	8	8.4	2.8
7.6	8.4	8.4	2.8
7.6	8.4	8.4	2.8
8	8.8	8.4	2.8
8.4	9.2	8.4	2.8
8.4	9.6	8.8	2.8
8.8	10	9.2	2.8
9.2	10.4	9.6	2.8
9.6	10.4	10	2.8
10.4	10.4	10.8	2.8
10.4	9.6	10.8	2.8
10	8.8	10.4	2.8
9.6	8.4	9.6	2.8
8.8	8.4	9.2	2.8
8	8	8.8	2.8
8	8.4	8.8	2.8
7.6	8.4	8.8	2.8
7.6	8.4	8.4	2.8
7.6	8.8	8.4	2.8
7.6	9.2	8.4	2.8
8	9.2	8.8	2.8
8.4	9.6	9.2	2.8
8.8	10	9.2	2.8
9.2	10	9.6	2.8
9.6	10	10	2.8
9.6	9.6	10	2.8
9.6	8.8	10	2.8
